Date,Open,High,Low,Close,Adj Close,Volume
2012-12-18,426.000000,431.894989,425.359985,429.549988,401.534271,606600
2012-12-19,429.549988,444.795013,429.549988,442.984985,414.092957,806400
2012-12-20,443.500000,449.750000,441.000000,444.420013,415.434387,823270
2012-12-21,443.600006,443.600006,434.040009,435.619995,407.208374,451660
2012-12-24,437.500000,438.500000,433.500000,436.100006,407.657043,364270
2012-12-26,437.109985,444.399994,437.024994,442.364990,413.513428,382830
2012-12-27,443.600006,444.600006,433.010010,434.640015,406.292236,743630
2012-12-28,435.600006,440.864990,435.600006,439.470001,410.807251,292430
2012-12-31,439.470001,445.989990,438.179993,443.255005,414.345398,379160
2013-01-01,444.500000,445.480011,441.000000,442.304993,413.457306,299620
2013-01-02,442.605011,445.700012,436.000000,437.195007,408.680664,614960
2013-01-03,439.760010,442.799988,437.000000,439.670013,410.994171,508860
2013-01-04,440.890015,442.000000,438.000000,440.200012,411.489624,713090
2013-01-07,443.795013,443.795013,438.000000,439.434998,410.774567,519650
2013-01-08,438.500000,440.700012,435.239990,439.410004,410.751160,672700
2013-01-09,439.500000,440.899994,435.500000,436.414978,407.951508,393240
2013-01-10,438.010010,441.709991,435.000000,436.269989,407.815979,832720
2013-01-11,436.325012,438.850006,428.500000,429.945007,401.903503,530530
2013-01-14,431.000000,437.899994,429.510010,436.554993,408.082336,302470
2013-01-15,436.554993,436.559998,428.005005,431.309998,403.179474,535140
2013-01-16,429.799988,433.799988,426.350006,427.829987,399.926392,421340
2013-01-17,427.500000,434.000000,427.500000,433.320007,405.058411,1190180
2013-01-18,434.100006,435.790009,427.500000,431.105011,402.987854,736430
2013-01-21,431.204987,434.899994,427.559998,428.790009,400.823792,445250
2013-01-22,433.000000,445.429993,431.100006,441.304993,412.522522,1862370
2013-01-23,441.304993,448.975006,441.010010,444.250000,415.275482,1239080
2013-01-24,444.399994,447.600006,439.000000,440.510010,411.779449,579610
2013-01-25,441.880005,446.959991,437.269989,440.570007,411.835480,296880
2013-01-28,440.505005,441.799988,434.559998,439.920013,411.227936,579060
2013-01-29,438.600006,444.250000,436.600006,443.160004,414.256500,609480
2013-01-30,443.994995,449.000000,443.170013,447.375000,418.196686,702210
2013-01-31,449.750000,456.940002,448.250000,450.114990,420.757935,1377750
2013-02-01,453.799988,455.500000,450.505005,454.255005,424.627930,469130
2013-02-04,454.799988,466.700012,454.000000,464.295013,434.013153,1578080
2013-02-05,462.500000,467.700012,461.529999,463.890015,433.634521,581760
2013-02-06,464.450012,466.500000,461.274994,462.414978,432.255646,722520
2013-02-07,461.005005,464.500000,459.345001,460.385010,430.358246,410770
2013-02-08,461.799988,463.695007,451.174988,452.350006,422.847168,555190
2013-02-11,453.000000,457.424988,447.510010,453.350006,423.782043,462880
2013-02-12,454.000000,454.000000,447.690002,450.950012,421.538574,208800
2013-02-13,452.399994,452.489990,446.054993,447.105011,417.944336,330480
2013-02-14,447.510010,454.779999,445.200012,452.609985,423.090240,1626580
2013-02-15,451.195007,457.500000,451.195007,454.239990,424.613922,384090
2013-02-18,451.500000,453.769989,448.345001,450.410004,421.033661,393310
2013-02-19,449.000000,459.899994,448.019989,455.890015,426.156281,407070
2013-02-20,457.989990,459.769989,453.339996,455.549988,425.838440,856240
2013-02-21,454.875000,456.045013,448.214996,451.364990,421.926483,548690
2013-02-22,450.209991,455.269989,447.545013,453.730011,424.137207,684190
2013-02-25,455.799988,455.799988,449.100006,450.214996,420.851471,477940
2013-02-26,449.700012,449.899994,437.019989,440.010010,411.312042,597970
2013-02-27,438.109985,442.399994,433.589996,435.804993,407.381287,587380
2013-02-28,438.000000,443.470001,422.500000,427.220001,399.356201,1592310
2013-03-01,429.899994,438.500000,427.010010,435.910004,407.479401,772430
2013-03-04,433.100006,436.000000,427.500000,432.989990,404.749878,721440
2013-03-05,434.700012,445.000000,429.200012,443.489990,414.565002,785270
2013-03-06,444.225006,448.000000,441.799988,446.320007,417.210571,591600
2013-03-07,442.505005,461.209991,442.505005,458.545013,428.638184,977840
2013-03-08,459.214996,468.799988,459.214996,466.660004,436.223938,608210
2013-03-11,466.500000,477.500000,464.790009,475.674988,444.650940,1244470
2013-03-12,476.100006,477.000000,472.345001,475.239990,444.244293,787720
2013-03-13,472.500000,482.964996,472.015015,479.079987,447.833862,1453120
2013-03-14,478.130005,494.500000,478.000000,489.644989,457.709808,1590670
2013-03-15,489.000000,502.500000,486.029999,500.730011,468.071808,3093410
2013-03-18,498.000000,503.000000,494.500000,500.250000,467.623138,2528290
2013-03-19,500.494995,500.494995,490.000000,490.934998,458.915588,2170700
2013-03-20,489.899994,501.934998,486.605011,499.260010,466.697632,1901160
2013-03-21,500.010010,505.000000,488.500000,491.269989,459.228790,1570570
2013-03-22,489.899994,500.000000,487.799988,495.369995,463.061401,1153710
2013-03-25,497.500000,500.130005,485.799988,487.904999,456.083313,1665560
2013-03-26,488.000000,492.674988,487.500000,490.325012,458.345459,1162070
2013-03-28,489.464996,492.500000,484.709991,491.725006,459.654114,1029400
2013-04-01,492.200012,498.200012,488.100006,495.495026,463.178253,688780
2013-04-02,495.494995,496.989990,487.579987,489.035004,457.139526,520130
2013-04-03,489.000000,491.394989,484.084991,488.510010,456.648834,758590
2013-04-04,484.299988,489.679993,477.500000,478.859985,447.628174,574890
2013-04-05,478.500000,483.000000,473.230011,476.754974,445.660431,734940
2013-04-08,477.000000,478.795013,461.100006,462.244995,432.096832,906040
2013-04-09,463.799988,466.755005,451.160004,453.160004,423.604340,935710
2013-04-10,458.859985,458.859985,447.654999,453.619995,424.034302,700260
2013-04-11,458.600006,459.790009,451.114990,455.464996,425.759033,713140
2013-04-12,457.799988,471.885010,454.100006,466.200012,435.793854,963060
2013-04-15,465.200012,470.505005,462.000000,464.209991,433.933685,527360
2013-04-16,463.500000,471.890015,463.500000,468.769989,438.196289,855260
2013-04-17,469.000000,470.700012,464.000000,465.035004,434.704895,1930760
2013-04-18,465.100006,468.959991,459.475006,464.950012,434.625458,540750
2013-04-22,466.010010,474.000000,461.250000,464.714996,434.405731,655860
2013-04-23,469.475006,469.475006,461.535004,464.945007,434.620728,421830
2013-04-25,466.200012,468.850006,464.000000,465.214996,434.873108,1946230
2013-04-26,470.200012,478.445007,469.220001,470.554993,439.864777,2005270
2013-04-29,471.000000,476.700012,467.700012,471.375000,440.631409,1219140
2013-04-30,471.589996,471.649994,463.105011,468.125000,437.593353,494960
2013-05-02,467.000000,474.989990,467.000000,472.735016,441.902649,1284490
2013-05-03,472.799988,473.904999,467.890015,469.524994,438.902008,438070
2013-05-06,470.524994,489.399994,470.524994,485.595032,453.923920,894460
2013-05-07,489.000000,494.899994,486.505005,490.000000,458.041595,1010350
2013-05-08,493.899994,493.899994,484.114990,485.355011,453.699524,686830
2013-05-09,487.000000,492.515015,459.000000,467.095001,436.630493,3269420
2013-05-10,466.700012,466.700012,460.399994,463.875000,433.620483,1607860
2013-05-13,472.010010,478.894989,468.519989,469.950012,439.299377,745550
2013-05-14,471.299988,478.500000,470.350006,474.899994,443.926453,908190
2013-05-15,475.299988,484.799988,475.299988,482.445007,450.979370,895580
2013-05-16,480.000000,490.899994,480.000000,486.149994,454.442719,853000
2013-05-17,486.700012,489.899994,478.600006,481.279999,449.890411,675110
2013-05-20,484.894989,484.894989,476.570007,477.360016,446.225983,445210
2013-05-21,475.200012,482.500000,472.399994,478.494995,447.286896,523650
2013-05-22,479.524994,485.149994,476.045013,483.565002,452.026306,403560
2013-05-23,475.500000,483.019989,475.500000,480.000000,448.693848,597040
2013-05-24,481.005005,482.500000,476.230011,480.494995,449.156555,505090
2013-05-27,480.700012,484.024994,477.100006,482.605011,451.128937,785040
2013-05-28,483.000000,487.500000,480.234985,482.170013,450.722321,663290
2013-05-29,485.399994,486.000000,477.989990,481.529968,450.123932,339930
2013-05-30,479.100006,494.899994,479.100006,491.359985,459.312897,693880
2013-05-31,491.000000,492.989990,485.019989,486.309998,454.592377,582840
2013-06-03,484.309998,485.989990,465.500000,469.429993,438.813202,928510
2013-06-04,470.000000,475.619995,466.015015,468.029999,437.504486,702350
2013-06-05,469.399994,471.119995,464.200012,467.524994,437.032440,428150
2013-06-06,464.190002,465.945007,460.500000,462.004974,435.270660,478640
2013-06-07,459.200012,465.809998,456.000000,457.679993,431.195923,514400
2013-06-10,458.515015,461.385010,452.500000,453.725006,427.469849,1006600
2013-06-11,453.000000,454.500000,446.635010,448.970001,422.989960,1084780
2013-06-12,448.500000,452.000000,444.010010,449.609985,423.592865,726820
2013-06-13,446.554993,452.234985,442.660004,444.420013,418.703217,585410
2013-06-14,446.500000,459.484985,446.399994,455.950012,429.566101,586880
2013-06-17,454.100006,463.480011,452.500000,457.535004,431.059357,609850
2013-06-18,455.209991,460.700012,453.309998,457.524994,431.049866,637000
2013-06-19,455.325012,462.000000,455.325012,461.054993,434.375702,538200
2013-06-20,456.600006,459.500000,451.500000,457.364990,430.899170,957840
2013-06-21,454.000000,460.575012,451.220001,455.769989,429.396393,882670
2013-06-24,452.010010,455.950012,437.010010,439.320007,413.898376,869780
2013-06-25,437.309998,442.720001,429.470001,436.149994,410.911743,1410210
2013-06-26,437.000000,452.899994,436.600006,449.299988,423.300903,934730
2013-06-27,455.899994,469.989990,450.774994,453.809998,427.549835,1677620
2013-06-28,456.200012,465.200012,454.500000,463.649994,436.820496,1249300
2013-07-01,460.609985,474.024994,460.000000,471.250000,443.980713,1020000
2013-07-02,468.209991,473.500000,466.500000,467.760010,440.692657,530990
2013-07-03,466.000000,468.250000,454.700012,457.129974,430.677704,630880
2013-07-04,460.334991,462.000000,452.734985,456.520020,430.103088,303550
2013-07-05,460.000000,468.945007,457.000000,466.879974,439.863586,353290
2013-07-08,466.630005,469.899994,463.000000,467.295013,440.254608,653300
2013-07-09,468.029999,477.399994,468.029999,476.255005,448.696106,533050
2013-07-10,478.399994,484.880005,477.005005,478.279968,450.603912,712580
2013-07-11,481.000000,488.765015,481.000000,487.450012,459.243317,468740
2013-07-12,489.945007,489.945007,479.170013,482.670013,454.739929,646070
2013-07-15,480.510010,483.799988,478.605011,481.265015,453.416229,333500
2013-07-16,475.519989,485.880005,475.519989,483.584991,455.601898,336360
2013-07-17,483.000000,503.234985,481.595001,501.154999,472.155243,1478710
2013-07-18,501.600006,522.900024,500.609985,521.309998,491.143921,1825930
2013-07-19,522.109985,524.775024,515.005005,516.539978,486.649933,846650
2013-07-22,518.989990,522.494995,496.725006,505.029968,475.806000,1718900
2013-07-23,502.399994,505.595001,490.100006,494.105011,465.513184,2053240
2013-07-24,491.000000,501.494995,489.500000,498.605011,469.752777,1079600
2013-07-25,500.779999,511.799988,497.690002,508.039978,478.641785,1638100
2013-07-26,511.500000,517.364990,503.899994,507.554993,478.184784,1259820
2013-07-29,507.500000,513.750000,505.494995,511.820007,482.203125,420570
2013-07-30,521.500000,522.400024,502.649994,510.750000,481.195068,898758
2013-07-31,512.000000,513.549988,495.149994,507.600006,478.227264,800891
2013-08-01,515.000000,515.000000,486.299988,498.200012,469.371246,841361
2013-08-02,499.000000,504.149994,492.000000,497.450012,468.664642,986501
2013-08-05,498.100006,500.450012,469.000000,472.799988,445.441010,1753463
2013-08-06,470.000000,470.000000,434.149994,437.350006,412.042358,1513183
2013-08-07,435.299988,439.450012,412.000000,423.200012,398.711182,2441631
2013-08-08,423.200012,435.000000,423.200012,430.799988,405.871368,1000667
2013-08-12,431.450012,439.799988,418.500000,436.899994,411.618347,1050655
2013-08-13,438.899994,441.799988,431.000000,439.950012,414.491913,576780
2013-08-14,442.100006,443.950012,430.000000,434.750000,409.592834,808688
2013-08-16,434.450012,437.000000,414.100006,418.700012,394.471619,1875723
2013-08-19,418.700012,430.850006,398.149994,427.200012,402.479706,1450144
2013-08-20,420.899994,423.950012,411.000000,417.799988,393.623596,1339308
2013-08-21,423.000000,427.649994,411.000000,415.149994,391.126984,1405177
2013-08-22,413.000000,424.500000,412.000000,420.299988,395.979004,715086
2013-08-23,419.000000,425.700012,415.000000,420.049988,395.743469,986872
2013-08-26,421.500000,434.450012,421.000000,427.850006,403.092072,813600
2013-08-27,422.700012,430.500000,405.000000,410.000000,386.275024,1618168
2013-08-28,400.600006,402.850006,373.399994,392.000000,369.316559,2461413
2013-08-29,389.700012,409.500000,389.700012,403.200012,379.868530,1479215
2013-08-30,408.200012,424.950012,393.750000,420.950012,396.591339,1514956
2013-09-02,420.000000,427.899994,418.299988,422.399994,397.957428,533907
2013-09-03,422.000000,424.950012,395.000000,398.149994,375.110718,1313672
2013-09-04,403.000000,409.500000,399.000000,403.299988,379.962738,668024
2013-09-05,410.000000,413.100006,402.850006,405.600006,382.129639,1025465
2013-09-06,406.799988,426.799988,406.500000,425.100006,400.501312,1558392
2013-09-10,429.799988,450.299988,428.049988,445.799988,420.003357,1598104
2013-09-11,448.700012,448.700012,435.000000,444.600006,418.872894,875515
2013-09-12,446.549988,451.850006,435.500000,438.500000,413.125824,1740100
2013-09-13,437.000000,445.899994,436.000000,442.350006,416.753052,596005
2013-09-16,450.000000,458.700012,436.500000,441.350006,415.810944,1263167
2013-09-17,441.049988,443.899994,437.450012,441.700012,416.140625,463021
2013-09-18,442.000000,448.500000,438.500000,445.500000,419.720703,618855
2013-09-19,452.000000,486.450012,450.000000,479.100006,451.376526,1571260
2013-09-20,480.250000,491.299988,469.399994,488.149994,459.902771,1366454
2013-09-23,485.000000,494.950012,479.750000,486.100006,457.971405,1698587
2013-09-24,486.000000,504.799988,483.100006,485.299988,457.217712,1854893
2013-09-25,489.500000,489.799988,471.549988,477.850006,450.198761,1269349
2013-09-26,476.799988,484.299988,476.450012,479.799988,452.035950,1423622
2013-09-27,484.000000,486.299988,468.100006,469.799988,442.614624,1022869
2013-09-30,470.000000,470.200012,456.399994,459.250000,432.675110,1184167
2013-10-01,462.000000,464.000000,451.000000,454.350006,428.058716,1194903
2013-10-03,457.000000,477.200012,457.000000,470.799988,443.556793,1872476
2013-10-04,467.950012,476.100006,466.000000,467.100006,440.070862,1105813
2013-10-07,469.799988,469.799988,456.200012,463.500000,436.679138,1246791
2013-10-08,465.000000,471.350006,457.500000,459.700012,433.099152,1062402
2013-10-09,455.000000,472.200012,453.600006,469.899994,442.708832,1219033
2013-10-10,467.000000,483.500000,467.000000,479.649994,451.894623,1241962
2013-10-11,485.049988,487.899994,476.200012,485.049988,456.982147,732464
2013-10-14,481.500000,481.500000,468.549988,470.600006,443.368347,922169
2013-10-15,473.899994,483.399994,470.600006,480.799988,452.977997,984845
2013-10-17,484.399994,489.950012,481.700012,486.399994,458.254089,963435
2013-10-18,484.100006,494.600006,476.299988,486.899994,458.725098,2524634
2013-10-21,490.000000,529.799988,488.250000,515.799988,485.952759,4416370
2013-10-22,530.000000,531.200012,510.299988,523.200012,492.924652,3048277
2013-10-23,526.000000,526.400024,515.250000,522.150024,491.935425,978398
2013-10-24,520.250000,533.500000,518.450012,521.500000,492.360138,1415249
2013-10-25,517.000000,522.349976,512.099976,513.700012,484.996063,702992
2013-10-28,517.900024,519.000000,500.000000,501.549988,473.524963,1054082
2013-10-29,502.000000,521.000000,495.500000,519.000000,489.999847,1519476
2013-10-30,521.000000,529.400024,517.099976,528.250000,498.733032,1579868
2013-10-31,529.500000,541.950012,526.599976,539.450012,509.307312,1791990
2013-11-01,539.000000,544.950012,532.650024,542.799988,512.470032,1033935
2013-11-05,535.349976,551.349976,535.299988,548.200012,517.568298,1376974
2013-11-06,550.000000,555.750000,541.299988,552.349976,521.486389,1527805
2013-11-07,552.000000,558.450012,547.549988,551.400024,520.589417,880347
2013-11-08,550.000000,561.750000,546.650024,556.599976,525.498779,896874
2013-11-11,551.150024,556.549988,545.200012,546.500000,515.963257,942969
2013-11-12,548.000000,550.950012,528.099976,530.450012,500.810059,886182
2013-11-13,523.099976,531.799988,518.200012,522.849976,493.634766,922754
2013-11-14,525.250000,530.250000,511.100006,513.150024,484.476868,1141064
2013-11-18,518.200012,527.900024,515.049988,526.299988,496.891968,1208180
2013-11-19,528.000000,534.299988,528.000000,531.299988,501.612610,840508
2013-11-20,531.900024,537.000000,521.400024,524.299988,495.003693,869675
2013-11-21,520.900024,520.900024,506.200012,509.250000,480.794678,617352
2013-11-22,512.000000,514.900024,505.149994,508.100006,479.708954,654192
2013-11-25,510.149994,519.500000,510.149994,516.299988,487.450714,559626
2013-11-26,513.500000,515.849976,505.000000,506.700012,478.387177,889816
2013-11-27,506.899994,506.950012,499.600006,504.750000,476.546112,522030
2013-11-28,509.899994,513.200012,499.450012,504.850006,476.640564,1494607
2013-11-29,505.049988,508.799988,502.200012,503.649994,475.507629,1045856
2013-12-02,506.000000,508.950012,503.000000,505.100006,476.876556,957110
2013-12-03,504.000000,514.450012,502.200012,504.450012,476.262939,2162803
2013-12-04,506.049988,507.500000,501.000000,502.350006,474.280243,740212
2013-12-05,507.899994,508.899994,503.100006,504.850006,476.640564,966233
2013-12-06,504.950012,510.950012,501.450012,504.750000,476.546112,877218
2013-12-09,516.000000,516.250000,503.000000,504.649994,476.451721,945168
2013-12-10,505.000000,508.000000,496.750000,504.700012,476.498962,1079003
2013-12-11,504.100006,506.149994,499.049988,501.750000,473.713745,457572
2013-12-12,498.000000,505.500000,495.450012,497.799988,469.984467,460920
2013-12-13,494.100006,499.250000,490.049988,494.100006,466.491180,560652
2013-12-16,492.200012,496.100006,484.049988,485.850006,458.702209,465539
2013-12-17,486.700012,494.399994,482.000000,490.649994,463.233948,706788
2013-12-18,490.000000,498.799988,486.500000,497.149994,469.370728,879699
2013-12-19,498.500000,499.700012,485.100006,485.950012,458.796661,879048
2013-12-20,485.149994,492.100006,482.100006,489.600006,462.242615,848785
2013-12-23,489.950012,492.000000,484.500000,486.700012,459.504700,619218
2013-12-24,488.799988,491.700012,486.000000,487.399994,460.165619,510114
2013-12-26,487.000000,491.149994,485.950012,489.850006,462.478638,1213677
2013-12-27,490.649994,491.250000,482.500000,485.100006,457.994110,516613
2013-12-30,486.049988,490.750000,483.450012,487.850006,460.590485,493062
2013-12-31,486.500000,492.600006,486.500000,490.000000,462.620300,608388
2014-01-01,494.399994,503.899994,492.000000,499.750000,471.825531,1866326
2014-01-02,501.399994,505.100006,483.000000,485.549988,458.418915,952911
2014-01-03,483.000000,491.500000,480.000000,489.500000,462.148254,994043
2014-01-06,491.350006,492.500000,482.600006,490.649994,463.233948,833555
2014-01-07,491.000000,493.500000,484.000000,489.950012,462.573029,708829
2014-01-08,490.549988,493.000000,487.500000,490.500000,463.092377,703600
2014-01-09,488.350006,491.899994,485.549988,490.100006,462.714783,639802
2014-01-10,488.000000,498.000000,488.000000,492.000000,464.508575,610335
2014-01-13,488.700012,499.399994,488.000000,494.049988,466.443939,1093710
2014-01-14,492.000000,496.500000,486.049988,487.399994,460.165619,448596
2014-01-15,486.000000,494.700012,486.000000,493.500000,465.924713,597708
2014-01-16,495.000000,496.850006,490.700012,495.600006,467.907379,738459
2014-01-17,497.450012,500.000000,488.100006,491.549988,464.083710,827389
2014-01-20,491.500000,492.500000,483.750000,490.000000,462.620300,1396371
2014-01-21,478.000000,482.899994,472.299988,479.250000,452.471008,1628124
2014-01-22,478.850006,478.850006,466.850006,472.600006,446.192627,2795089
2014-01-23,473.899994,474.500000,468.149994,473.000000,446.570251,941667
2014-01-24,469.250000,479.549988,465.000000,478.100006,451.385254,1170322
2014-01-27,474.000000,478.899994,470.500000,476.399994,449.780212,941676
2014-01-28,475.250000,480.700012,471.000000,476.799988,450.157837,902422
2014-01-29,478.100006,484.750000,473.750000,482.899994,455.916992,1046075
2014-01-30,478.000000,480.000000,463.950012,477.500000,450.818787,2915597
2014-01-31,474.149994,478.899994,467.049988,471.700012,445.342896,1681719
2014-02-03,468.250000,479.000000,467.549988,469.899994,443.643433,651775
2014-02-04,465.049988,477.399994,464.049988,476.000000,449.402618,969792
2014-02-05,473.200012,485.100006,470.100006,484.450012,457.380402,1254256
2014-02-06,485.549988,488.000000,478.000000,484.049988,457.002777,978103
2014-02-07,487.000000,491.299988,484.049988,490.500000,463.092377,596025
2014-02-10,492.799988,495.000000,485.000000,487.000000,459.787903,2209585
2014-02-11,489.100006,489.250000,480.700012,484.350006,457.286011,1058522
2014-02-12,479.000000,483.000000,474.100006,477.350006,450.677185,856522
2014-02-13,477.350006,479.750000,466.649994,468.799988,442.604858,318431
2014-02-14,469.649994,475.450012,469.250000,472.799988,446.381378,323567
2014-02-17,474.850006,476.200012,470.600006,473.250000,446.806305,274976
2014-02-18,473.500000,477.000000,463.649994,473.100006,446.664642,403429
2014-02-19,472.000000,473.100006,467.500000,468.500000,442.321747,292623
2014-02-20,466.649994,467.500000,460.200012,461.600006,435.807190,694901
2014-02-21,462.250000,468.850006,461.299988,464.000000,438.073120,562640
2014-02-24,464.500000,471.799988,464.049988,470.799988,444.493164,303887
2014-02-25,471.500000,474.850006,470.100006,472.049988,445.673370,806751
2014-02-26,470.500000,479.899994,470.500000,477.149994,450.488312,604265
2014-02-28,477.750000,482.500000,470.549988,473.000000,446.570251,673369
2014-03-03,471.500000,476.350006,468.500000,472.950012,446.523010,431296
2014-03-04,471.549988,477.500000,471.549988,475.600006,449.024963,1001089
2014-03-05,477.399994,478.899994,472.000000,474.600006,448.080841,436618
2014-03-06,476.500000,477.200012,472.549988,474.549988,448.033600,437306
2014-03-07,475.899994,484.299988,473.500000,481.000000,454.123169,930496
2014-03-10,482.000000,490.000000,480.600006,484.850006,457.758087,993946
2014-03-11,487.600006,489.500000,478.549988,480.700012,453.839966,535386
2014-03-12,481.000000,495.950012,478.600006,494.299988,466.680084,907392
2014-03-13,498.000000,504.200012,491.700012,493.750000,466.160797,772560
2014-03-14,491.000000,499.850006,490.950012,495.500000,467.812958,711413
2014-03-18,496.500000,504.600006,494.200012,501.600006,473.572174,621330
2014-03-19,503.000000,514.450012,503.000000,513.049988,484.382385,939626
2014-03-20,513.500000,519.700012,513.000000,515.599976,486.789764,1196743
2014-03-21,516.150024,518.000000,504.950012,510.100006,481.597198,955311
2014-03-22,null,null,null,null,null,null
2014-03-24,507.500000,525.000000,506.049988,523.900024,494.626099,985612
2014-03-25,524.500000,533.599976,522.000000,525.299988,495.947906,655035
2014-03-26,526.549988,533.250000,523.450012,529.099976,499.535431,577241
2014-03-27,527.450012,544.000000,527.450012,539.049988,508.929535,1514253
2014-03-28,542.000000,543.000000,533.900024,539.849976,509.684875,559627
2014-03-31,540.000000,550.000000,535.000000,547.950012,517.332275,545531
2014-04-01,547.750000,547.750000,532.000000,536.650024,506.663757,590285
2014-04-02,536.000000,542.799988,521.000000,522.799988,493.587616,1296369
2014-04-03,523.549988,542.000000,523.549988,538.599976,508.504761,960789
2014-04-04,543.000000,543.000000,527.500000,530.700012,501.046112,757681
2014-04-07,531.000000,544.849976,526.500000,539.549988,509.401581,1064991
2014-04-09,542.349976,549.500000,538.849976,547.700012,517.096252,620888
2014-04-10,544.299988,550.000000,539.400024,541.500000,511.242676,740700
2014-04-11,540.000000,546.849976,535.400024,543.700012,513.319702,513869
2014-04-15,544.000000,545.000000,530.849976,534.500000,504.633820,403358
2014-04-16,537.650024,538.500000,532.500000,534.900024,505.011475,750909
2014-04-17,537.900024,546.500000,533.200012,543.750000,513.366943,697395
2014-04-21,547.000000,547.000000,533.150024,539.200012,509.071136,1250718
2014-04-22,540.200012,542.000000,534.500000,536.400024,506.427521,405176
2014-04-23,532.250000,540.049988,528.549988,529.599976,500.007507,866527
2014-04-24,529.599976,529.599976,529.599976,529.599976,500.007507,0
2014-04-25,534.500000,534.500000,513.049988,514.950012,486.176208,512656
2014-04-28,515.000000,518.650024,498.549988,500.549988,472.580780,1434257
2014-04-29,502.000000,504.950012,494.700012,497.600006,469.795624,871746
2014-04-30,498.200012,511.950012,498.200012,505.149994,476.923798,642019
2014-05-02,505.000000,518.500000,505.000000,511.450012,482.871765,521441
2014-05-05,510.250000,519.750000,507.450012,518.599976,489.622284,507852
2014-05-06,521.000000,524.450012,513.250000,514.750000,485.987396,346381
2014-05-07,510.000000,515.000000,504.000000,505.649994,477.395813,492771
2014-05-08,504.299988,511.899994,503.000000,504.399994,476.215729,473377
2014-05-09,504.450012,522.500000,503.000000,521.150024,492.029694,503574
2014-05-12,520.250000,540.000000,518.099976,538.200012,508.126953,896112
2014-05-13,539.299988,551.000000,534.950012,540.349976,510.156891,1114150
2014-05-14,544.900024,560.000000,542.000000,556.900024,525.782288,1212854
2014-05-15,563.900024,563.900024,523.500000,529.049988,499.488342,1907311
2014-05-16,540.000000,550.000000,527.000000,536.500000,506.522034,2066679
2014-05-19,542.000000,542.000000,522.500000,527.450012,497.977722,885764
2014-05-20,535.000000,535.700012,515.700012,528.900024,499.346802,1025384
2014-05-21,528.000000,549.500000,528.000000,546.299988,515.774475,1843991
2014-05-22,549.500000,549.849976,536.750000,537.799988,507.749420,1296696
2014-05-23,538.500000,542.250000,533.000000,540.549988,510.345673,495348
2014-05-26,532.000000,538.750000,520.049988,523.599976,494.342834,687589
2014-05-27,526.000000,529.500000,515.000000,523.750000,494.484467,601376
2014-05-28,522.599976,524.500000,506.500000,510.200012,481.691559,959457
2014-05-29,510.000000,514.900024,504.000000,506.350006,478.056793,1727396
2014-05-30,507.000000,513.150024,501.750000,507.600006,479.236908,1629445
2014-06-02,504.350006,515.000000,503.350006,509.850006,481.361176,887646
2014-06-03,511.000000,512.599976,506.149994,509.100006,480.653046,586753
2014-06-04,507.700012,510.899994,504.399994,509.000000,480.558655,676269
2014-06-05,509.600006,516.000000,507.100006,510.100006,481.597198,1230823
2014-06-06,512.000000,512.849976,503.500000,505.350006,477.112579,1632891
2014-06-09,507.899994,530.000000,507.100006,528.099976,498.591339,4290170
2014-06-10,530.000000,539.799988,523.000000,536.250000,506.286011,2579465
2014-06-11,538.049988,547.799988,536.650024,543.650024,513.272522,1993349
2014-06-12,541.000000,552.450012,539.349976,549.299988,518.606812,860725
2014-06-13,549.299988,555.000000,540.000000,542.200012,511.903595,573503
2014-06-16,535.900024,543.500000,533.299988,539.849976,513.663757,472781
2014-06-17,540.000000,565.000000,540.000000,560.599976,533.407349,1580095
2014-06-18,560.000000,569.000000,552.250000,557.900024,530.838318,2003001
2014-06-19,559.599976,570.000000,551.200012,568.000000,540.448242,1112449
2014-06-20,570.000000,573.750000,557.000000,568.450012,540.876587,1086913
2014-06-23,568.450012,577.000000,567.299988,574.099976,546.252502,610166
2014-06-24,574.099976,582.000000,571.599976,579.900024,551.771118,816172
2014-06-25,580.099976,589.000000,573.000000,586.500000,558.051025,796312
2014-06-26,589.900024,590.000000,577.799988,584.799988,556.433533,838466
2014-06-27,586.200012,594.000000,581.599976,584.700012,556.338379,738734
2014-06-30,585.000000,597.900024,584.700012,594.000000,565.187195,785106
2014-07-01,593.299988,598.799988,580.349976,583.849976,555.529419,696050
2014-07-02,586.549988,596.000000,582.000000,584.049988,555.719788,816714
2014-07-03,585.099976,587.750000,576.299988,581.700012,553.483704,511556
2014-07-04,584.900024,592.849976,584.000000,588.650024,560.096802,374126
2014-07-07,588.650024,596.500000,584.049988,593.599976,564.806519,713824
2014-07-08,590.400024,604.000000,584.700012,590.099976,561.476318,809330
2014-07-09,590.099976,602.400024,586.500000,594.650024,565.805725,653792
2014-07-10,595.000000,597.799988,580.000000,587.000000,558.526550,525220
2014-07-11,581.250000,589.500000,565.150024,568.849976,541.257080,811989
2014-07-14,571.150024,597.900024,568.099976,589.500000,560.905396,672433
2014-07-15,594.500000,595.700012,577.000000,582.500000,554.244995,574018
2014-07-16,580.500000,588.599976,577.000000,579.849976,551.723511,675645
2014-07-17,580.000000,585.000000,577.299988,579.650024,551.533325,356143
2014-07-18,580.900024,589.950012,578.349976,580.450012,552.294495,925055
2014-07-21,587.950012,595.000000,582.000000,593.650024,564.854370,593459
